name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
Toyota Fortuner 4x2 4 Speed AT,2012,0.11985966701507854,0.06778308936917274,Diesel,Individual,Automatic,First Owner,0.2738095238095238,0.7912751677852348,0.37091503267973863,0.43184713375796174,7.0
Mahindra KUV 100 G80 K2,2018,0.031093377021727483,0.02181400542945939,Petrol,Individual,Manual,First Owner,0.4321428571428571,0.19261744966442954,0.1339869281045752,0.14140127388535031,6.0
Volkswagen Vento Diesel Highline,2011,0.027081341315813308,0.030502157210301736,Diesel,Individual,Manual,Second Owner,0.489047619047619,0.3268456375838926,0.1928104575163399,0.31337579617834393,5.0
Ford Figo 1.2P Titanium Opt MT,2016,0.03410240380116311,0.025418393734092055,Petrol,Individual,Manual,First Owner,0.43238095238095237,0.19194630872483223,0.1470588235294118,0.1375796178343949,5.0
Mahindra Bolero 2011-2019 SLE,2013,0.030090368095248936,0.05761556241675337,Diesel,Individual,Manual,Second Owner,0.38,0.6372483221476509,0.0797930283224401,0.24331210191082803,7.0
Hyundai Santro Xing GLS,2014,0.020862685971646342,0.025418393734092055,Petrol,Individual,Manual,First Owner,0.4266666666666667,0.15503355704697988,0.0797930283224401,0.11719745222929936,5.0
Hyundai Santro Xing GLS,2013,0.01705125205102788,0.03812780242461626,Petrol,Individual,Manual,First Owner,0.4266666666666667,0.15503355704697988,0.0797930283224401,0.11719745222929936,5.0
Nissan Sunny Diesel XV,2014,0.029087359168770397,0.038551449380967065,Diesel,Individual,Manual,Fourth & Above Owner,0.5407142857142857,0.2808724832214765,0.14161220043572986,0.24968152866242038,5.0
Hyundai Santro Xing GL Plus,2009,0.008525575875067614,0.03812780242461626,Petrol,Individual,Manual,Fourth & Above Owner,0.4266666666666667,0.15503355704697988,0.0797930283224401,0.11719745222929936,5.0
Maruti Wagon R LXI BS IV,2015,0.029087359168770397,0.021181924170583986,Petrol,Individual,Manual,Second Owner,0.48833333333333334,0.12550335570469798,0.09324618736383446,0.10955414012738852,5.0
Hyundai i10 Era,2010,0.018054260977506422,0.008472515480059785,Petrol,Individual,Manual,First Owner,0.4716666666666666,0.15503355704697988,0.0959967320261438,0.12101910828025478,5.0
Mahindra Xylo D2 BS IV,2011,0.01705125205102788,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.3333333333333333,0.6258389261744965,0.16938997821350765,0.2751592356687898,8.0
Maruti Wagon R LXI Minor,2009,0.010531694028917349,0.06354661980566467,Petrol,Individual,Manual,Second Owner,0.44999999999999996,0.14664429530201342,0.0931372549019608,0.1019108280254777,5.0
Tata Indigo CS LS (TDI) BS-III,2015,0.032096385948206026,0.0220292180832856,Diesel,Individual,Manual,First Owner,0.4545238095238095,0.2620805369127517,0.09861111111111114,0.16687898089171974,5.0
Mahindra Bolero 2011-2019 DI BSIII,2014,0.032096385948206026,0.07074861806362838,Diesel,Individual,Manual,Second Owner,0.32380952380952377,0.6372483221476509,0.08224400871459696,0.22420382165605093,8.0
Maruti Swift Dzire VDI,2017,0.06519568052199795,0.01694545460707592,Diesel,Individual,Manual,First Owner,0.6761904761904761,0.2093959731543624,0.11225490196078432,0.23694267515923564,5.0
Maruti Swift Vdi BSIII,2010,0.01705125205102788,0.08049249805969694,Diesel,Individual,Manual,Second Owner,0.4238095238095238,0.2093959731543624,0.11492374727668848,0.23694267515923564,5.0
Renault KWID 1.0 RXT Optional,2016,0.027081341315813308,0.021181924170583986,Petrol,Individual,Manual,First Owner,0.5478571428571428,0.12583892617449663,0.0931372549019608,0.110828025477707,5.0
Mahindra Xylo E6,2011,0.02407231453637768,0.02965486329760012,Diesel,Individual,Manual,Second Owner,0.3333333333333333,0.6288590604026845,0.21568627450980393,0.32611464968152865,7.0
Maruti Wagon R LXI BSIII,2012,0.019558774367224235,0.033891332861108195,Petrol,Individual,Manual,Second Owner,0.44999999999999996,0.12550335570469798,0.09340958605664489,0.10955414012738852,5.0
Mahindra Bolero DI DX 8 Seater,2008,0.022066296683420594,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.32380952380952377,0.6372483221476509,0.08224400871459696,0.22420382165605093,8.0
Mahindra TUV 300 T8,2015,0.05616860018369106,0.01694545460707592,Diesel,Individual,Manual,Second Owner,0.44023809523809515,0.2916107382550335,0.18300653594771243,0.3006369426751592,7.0
Hyundai EON Era Plus,2015,0.026078332389334765,0.007201574611007364,Petrol,Individual,Manual,First Owner,0.5023809523809524,0.06375838926174496,0.0610021786492375,0.08917197452229299,5.0
Maruti Zen Estilo LXI BS IV,2010,0.007021162786242449,0.07625602849618887,Petrol,Individual,Manual,Second Owner,0.45238095238095233,0.12550335570469798,0.09340958605664489,0.10955414012738852,5.0
Maruti Celerio VXI,2016,0.03660992611735947,0.021181924170583986,Petrol,Individual,Manual,First Owner,0.55,0.12550335570469798,0.09324618736383446,0.10955414012738852,5.0
Hyundai EON Era Plus,2014,0.016549747587788606,0.02753662851584609,Petrol,Individual,Manual,Second Owner,0.5023809523809524,0.06375838926174496,0.0610021786492375,0.08917197452229299,5.0
Tata Nano Cx,2011,0.0015046136906104626,0.004236045916551717,Petrol,Individual,Manual,Third Owner,0.6190476190476191,0.0,0.00599128540305012,0.05605095541401274,4.0
Mahindra Bolero DI DX 8 Seater,2009,0.02407231453637768,0.02965486329760012,Diesel,Individual,Manual,Second Owner,0.32380952380952377,0.6372483221476509,0.08224400871459696,0.22420382165605093,8.0
Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2014,0.0571716091101696,0.03812780242461626,Diesel,Individual,Manual,Second Owner,0.3233333333333333,0.6291946308724832,0.10784313725490201,0.2127388535031847,9.0
Hyundai i20 Asta 1.4 CRDi,2015,0.06870621176467284,0.021181924170583986,Diesel,Individual,Manual,First Owner,0.5366666666666666,0.25906040268456376,0.15231481481481485,0.27388535031847133,5.0
Hyundai Elite i20 Magna Plus BSIV,2019,0.0571716091101696,0.004236045916551717,Petrol,Individual,Manual,First Owner,0.4428571428571429,0.19228187919463088,0.13360566448801747,0.14394904458598726,5.0
Mahindra TUV 300 T6 Plus,2019,0.08475435458832953,0.010590750261813818,Diesel,Individual,Manual,First Owner,0.44023809523809515,0.2916107382550335,0.18300653594771243,0.3006369426751592,7.0
Mahindra Scorpio M2DI,2011,0.03911744843355583,0.04236427198812433,Diesel,Individual,Manual,Second Owner,0.3214285714285714,0.5218120805369127,0.22385620915032683,0.34777070063694265,5.0
Honda CR-V 2.4 4WD AT,2007,0.029588863632009663,0.02965486329760012,Petrol,Individual,Automatic,Second Owner,0.24047619047619045,0.5805369127516778,0.3246187363834423,0.26878980891719745,5.0
Datsun GO Anniversary Edition,2017,0.035606917190880924,0.012708985043567853,Petrol,Individual,Manual,First Owner,0.4911904761904761,0.19261744966442954,0.09330065359477126,0.12738853503184713,5.0
Mahindra KUV 100 mFALCON G80 K2,2016,0.027081341315813308,0.01694545460707592,Petrol,Individual,Manual,First Owner,0.4321428571428571,0.19261744966442954,0.1339869281045752,0.14140127388535031,6.0
Hyundai i20 Sportz 1.4 CRDi,2012,0.03059187255848821,0.057191915460402566,Diesel,Individual,Manual,First Owner,0.5214285714285714,0.25906040268456376,0.15239651416122008,0.27388535031847133,5.0
Maruti Celerio LXI,2014,0.027081341315813308,0.014827219825321886,Petrol,Individual,Manual,First Owner,0.55,0.12550335570469798,0.09324618736383446,0.10955414012738852,5.0
Hyundai Accent GLE,2004,0.005015144933285363,0.05083721111514047,Petrol,Individual,Manual,Second Owner,0.3142857142857142,0.2922818791946309,0.16666666666666669,0.010191082802547772,5.0
Mahindra Bolero 2011-2019 SLE,2012,0.037111430580598744,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.38,0.6372483221476509,0.0797930283224401,0.24331210191082803,7.0
Tata Indigo CS LS (TDI) BS III,2012,0.013841623486296542,0.08049249805969694,Diesel,Individual,Manual,Second Owner,0.4545238095238095,0.25906040268456376,0.09858387799564271,0.16687898089171974,5.0
Mahindra Bolero 2011-2019 Plus AC,2016,0.05215656447777688,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.38,0.6372483221476509,0.0797930283224401,0.24331210191082803,9.0
Mahindra Bolero PLUS AC BSIII,2011,0.029087359168770397,0.07413779371443484,Diesel,Individual,Manual,Third Owner,0.32380952380952377,0.6372483221476509,0.08224400871459696,0.22420382165605093,7.0
Mahindra Bolero 2011-2019 Plus - AC BSIII,2011,0.029087359168770397,0.07413779371443484,Diesel,Individual,Manual,Third Owner,0.38,0.6372483221476509,0.08224400871459696,0.22420382165605093,9.0
Nissan Sunny XE,2011,0.032096385948206026,0.010590750261813818,Petrol,Individual,Manual,Second Owner,0.4035714285714285,0.2932885906040268,0.17674291938997827,0.16560509554140126,5.0
Tata Manza Club Class Quadrajet90 VX,2013,0.025075323462856222,0.033891332861108195,Diesel,Individual,Manual,First Owner,0.5004761904761904,0.2093959731543624,0.15239651416122008,0.24968152866242038,5.0
Hyundai Xcent 1.1 CRDi SX Option,2017,0.05215656447777688,0.02965486329760012,Diesel,Individual,Manual,Second Owner,0.5809523809523809,0.1664429530201342,0.10403050108932464,0.22420382165605093,5.0
Hyundai Xcent 1.2 VTVT E Plus,2018,0.04714151984538417,0.004236045916551717,Petrol,Individual,Manual,First Owner,0.4795238095238095,0.19228187919463088,0.13360566448801747,0.13885350318471337,5.0
Ford Freestyle Titanium Plus Petrol BSIV,2019,0.06720169837495503,0.0025414580911484897,Petrol,Individual,Manual,First Owner,0.45238095238095233,0.19127516778523487,0.16851851851851857,0.14777070063694267,5.0
Skoda Rapid Ultima 1.6 TDI Elegance,2013,0.03510541272764166,0.03812780242461626,Diesel,Individual,Manual,Second Owner,0.4880952380952381,0.3268456375838926,0.1925381263616558,0.31337579617834393,5.0
Mahindra Bolero 2011-2019 Plus - AC BSIII,2012,0.031093377021727483,0.046600741551632394,Diesel,Individual,Manual,Second Owner,0.38,0.6372483221476509,0.08224400871459696,0.22420382165605093,9.0
Mahindra Bolero 2011-2019 Plus-AC Plus PS BSIII,2007,0.013039216345113708,0.05083721111514047,Diesel,Individual,Manual,Third Owner,0.32380952380952377,0.6372483221476509,0.08224400871459696,0.22420382165605093,9.0
Toyota Innova 2.5 G (Diesel) 7 Seater,2014,0.07221674300734775,0.021181924170583986,Diesel,Individual,Manual,First Owner,0.3092857142857143,0.6275167785234899,0.184640522875817,0.24968152866242038,7.0
Hyundai Grand i10 1.2 Kappa Magna AT,2018,0.05025084751746765,0.008472515480059785,Petrol,Individual,Automatic,First Owner,0.44999999999999996,0.19228187919463088,0.13360566448801747,0.13885350318471337,5.0
Renault KWID 1.0 RXT Optional,2017,0.027081341315813308,0.014827219825321886,Petrol,Individual,Manual,First Owner,0.5478571428571428,0.12583892617449663,0.0931372549019608,0.110828025477707,5.0
Volkswagen Polo 1.5 TDI Comfortline,2014,0.032096385948206026,0.025418393734092055,Diesel,Individual,Manual,Second Owner,0.4795238095238095,0.2932885906040268,0.15250544662309368,0.2878980891719745,5.0
Chevrolet Beat LT,2010,0.012036207418635163,0.028807569384898507,Petrol,Individual,Manual,Fourth & Above Owner,0.4428571428571429,0.1929530201342282,0.12690631808278868,0.13248407643312102,5.0
Maruti Swift VXI Optional,2015,0.042126475212991454,0.012708985043567853,Petrol,Individual,Manual,First Owner,0.48571428571428565,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
Mahindra XUV500 W10 2WD,2017,0.15998002407422027,0.022876511995987215,Diesel,Individual,Manual,First Owner,0.38095238095238093,0.5218120805369127,0.2919389978213508,0.4152866242038216,7.0
Tata Indica V2 DLX TC,2006,0.0055166493965246345,0.05083721111514047,Diesel,Individual,Manual,Third Owner,0.4,0.2620805369127517,0.09586056644880177,0.011464968152866243,5.0
Hyundai Grand i10 1.2 Kappa Magna BSIV,2018,0.042126475212991454,0.012708985043567853,Petrol,Individual,Manual,First Owner,0.44999999999999996,0.19228187919463088,0.13360566448801747,0.13885350318471337,5.0
Tata Tiago 1.05 Revotorq XM,2017,0.03309939487468457,0.021181924170583986,Diesel,Individual,Manual,First Owner,0.6495238095238095,0.1419463087248322,0.09858387799564271,0.1732484076433121,5.0
Maruti Alto K10 VXI,2020,0.0361084216541202,0.0025414580911484897,Petrol,Individual,Manual,First Owner,0.5702380952380952,0.12550335570469798,0.09327342047930283,0.10955414012738852,5.0
Maruti Eeco 7 Seater Standard BSIV,2011,0.011534702955395892,0.021181924170583986,Petrol,Individual,Manual,Second Owner,0.3659523809523809,0.19194630872483223,0.10947712418300655,0.12356687898089172,7.0
Mahindra Scorpio VLX 2WD AIRBAG SE BSIV,2012,0.051153555551298344,0.03812780242461626,Diesel,Individual,Manual,Third Owner,0.2869047619047619,0.5218120805369127,0.23747276688453162,0.3643312101910828,8.0
Toyota Innova 2.5 E Diesel MS 8-seater,2008,0.026078332389334765,0.053379092853245304,Diesel,Individual,Manual,Third Owner,0.3047619047619048,0.6275167785234899,0.18845315904139437,0.02038216560509554,8.0
Tata Indigo eCS VX BSIV,2013,0.027081341315813308,0.03812780242461626,Diesel,Individual,Manual,First Owner,0.5952380952380952,0.25906040268456376,0.09858387799564271,0.1732484076433121,5.0
Ford Figo Aspire 1.2 Ti-VCT Titanium,2017,0.0536610778674947,0.033891332861108195,Petrol,Individual,Manual,First Owner,0.43238095238095237,0.19194630872483223,0.1470588235294118,0.1375796178343949,5.0
Mahindra Scorpio 2.6 CRDe SLE,2011,0.04122376717916077,0.02965486329760012,Diesel,Individual,Manual,Second Owner,0.25,0.6661073825503355,0.23747276688453162,0.3643312101910828,7.0
Hyundai EON Era Plus,2011,0.015045234198070793,0.033891332861108195,Petrol,Individual,Manual,Second Owner,0.5023809523809524,0.06375838926174496,0.0610021786492375,0.08917197452229299,5.0
Hyundai EON D Lite,2013,0.01705125205102788,0.033891332861108195,Petrol,Individual,Manual,Second Owner,0.5023809523809524,0.06375838926174496,0.0610021786492375,0.08917197452229299,5.0
Maruti Alto LX,2005,0.0055166493965246345,0.06354661980566467,Petrol,Individual,Manual,Second Owner,0.469047619047619,0.057718120805369116,0.036764705882352935,0.07388535031847134,5.0
Tata Indica V2 DL BSIII,2006,0.003761383775187184,0.046600741551632394,Diesel,Individual,Manual,Fourth & Above Owner,0.42571428571428566,0.25906040268456376,0.05446623093681917,0.10318471337579617,5.0
Maruti Vitara Brezza ZDi Plus Dual Tone,2016,0.06720169837495503,0.046600741551632394,Diesel,Individual,Manual,Second Owner,0.5785714285714285,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Volkswagen Polo Diesel Highline 1.2L,2010,0.02457381899961695,0.033891332861108195,Diesel,Individual,Manual,Fourth & Above Owner,0.5254761904761904,0.1929530201342282,0.11192810457516343,0.22420382165605093,5.0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,0.0571716091101696,0.008472515480059785,Petrol,Individual,Manual,First Owner,0.44999999999999996,0.19228187919463088,0.13360566448801747,0.13885350318471337,5.0
Mahindra Xylo D2,2011,0.022066296683420594,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.30952380952380953,0.6258389261744965,0.16938997821350765,0.2751592356687898,8.0
Mahindra Bolero 2011-2019 DI - AC BS III,2016,0.0571716091101696,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.38,0.6372483221476509,0.08224400871459696,0.22420382165605093,9.0
Fiat Linea 1.3 Active,2010,0.01705125205102788,0.033891332861108195,Diesel,Individual,Manual,Second Owner,0.48571428571428565,0.2093959731543624,0.159041394335512,0.2611464968152866,5.0
Hyundai Grand i10 CRDi Sportz,2015,0.0396189528967951,0.038763272859142474,Diesel,Individual,Manual,Second Owner,0.5714285714285714,0.1664429530201342,0.10130718954248367,0.1987261146496815,5.0
Maruti Swift Dzire VDi,2012,0.03911744843355583,0.05083721111514047,Diesel,Individual,Manual,Second Owner,0.4595238095238095,0.2093959731543624,0.11192810457516343,0.23694267515923564,5.0
Hyundai i20 1.4 CRDi Era,2012,0.029187660061418246,0.04236427198812433,Diesel,Individual,Manual,Second Owner,0.5476190476190476,0.25906040268456376,0.15577342047930287,0.022929936305732482,5.0
Mahindra Xylo D4 BSIV,2012,0.032096385948206026,0.05083721111514047,Diesel,Individual,Manual,Fourth & Above Owner,0.3333333333333333,0.6288590604026845,0.21568627450980393,0.32611464968152865,8.0
Honda Amaze i-VTEC Privilege Edition,2017,0.046138510918905626,0.033891332861108195,Petrol,Individual,Manual,First Owner,0.4238095238095238,0.19261744966442954,0.14678649237472768,0.1337579617834395,5.0
Mahindra Scorpio S2 7 Seater,2015,0.06519568052199795,0.03812780242461626,Diesel,Individual,Manual,First Owner,0.36666666666666664,0.6372483221476509,0.11492374727668848,0.24968152866242038,7.0
Maruti Alto K10 VXI,2016,0.0268807395305176,0.02965486329760012,Petrol,Individual,Manual,First Owner,0.5702380952380952,0.12550335570469798,0.09327342047930283,0.10955414012738852,5.0
Mahindra Scorpio M2DI,2011,0.042126475212991454,0.06354661980566467,Diesel,Individual,Manual,Fourth & Above Owner,0.3214285714285714,0.5218120805369127,0.22385620915032683,0.34777070063694265,5.0
Tata Indica Vista Quadrajet ZX,2012,0.022066296683420594,0.01694545460707592,Diesel,Individual,Manual,First Owner,0.530952380952381,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Ford Endeavour Hurricane Limited Edition,2013,0.1048145331179004,0.046600741551632394,Diesel,Individual,Automatic,Third Owner,0.3047619047619048,0.7815436241610738,0.33551198257080617,0.47898089171974517,7.0
Hyundai Grand i10 Sportz,2017,0.04714151984538417,0.008472515480059785,Petrol,Individual,Manual,First Owner,0.44999999999999996,0.19228187919463088,0.1339869281045752,0.14012738853503184,5.0
Ford Freestyle Trend Petrol BSIV,2019,0.06529598141464579,0.004236045916551717,Petrol,Individual,Manual,First Owner,0.45238095238095233,0.19127516778523487,0.16851851851851857,0.14777070063694267,5.0
Mahindra XUV500 W8 2WD,2014,0.06218665374256231,0.03812780242461626,Diesel,Individual,Manual,Second Owner,0.35952380952380947,0.5218120805369127,0.2919389978213508,0.4152866242038216,7.0
